voter_id,election_id,ballot_id,candidate_choice,timestamp,registration_hash,encrypted_vote,signature,blind_signature,zkp_proof,threshold_shares,ballot_status,is_verified,tally_share,audit_trail_hash,event_type,action_notes
BDCOSNSK0HRI,2025E2,B02279,CandidateA,2025-09-20T11:07:00,reg_3ak42wtp6x9s9zit,enc_6joh3zao6c6o0ooe,sig_1ed64ya7hy063cjk,bsgn_vuxvcoo7idt7g7ce,zkp_7i17b7kipgodkagd,"share_cnf4gnju49kijlwo,share_ilylnhv2n9qyvpia,share_i6zhrlb9la9n68hq",submitted,True,tally_62l6zvwey6ijavl5,44bf2c46013be901615d7a9fb52b8695ee17b514283d55b8f5e63517a8f03b16,verification,Late ballot
5MY0EULQL03L,2025E3,B02280,CandidateC,2025-09-20T14:06:00,reg_j3fr6v2p9002ebu5,enc_sjkzojqg12ca7lzg,sig_n29jyaqbvc11yg6y,bsgn_hxqgs6urvorri7ez,zkp_bdgoqpwtakzbsovj,"share_w83wc1aqyboqaosr,share_athimw17rtl9bh8o,share_wywt629cy98uq8y7",created,True,tally_ud8jv1csn33vhzd5,feb2914bedf79f9fc831fa0bc1e418fd6b26f270f027c2f8e89714cbdf75e7e5,tally,Manual review
DL3GXRQGJ2NV,2025E1,B02281,CandidateE,2025-09-20T11:28:00,reg_yaekczpnypcfc898,enc_853vmkncbmhsoisq,sig_2x5iyyp98k8bkpjf,bsgn_1jmk8pd7b5g543sz,zkp_ad1285tx09xmc2o3,"share_vfe8gx0fltmr9t0g,share_9cwvrfqtslwtnw42,share_lfltrmm9wnql95i4",verified,True,tally_7pbpfsk217s5h3a7,37f051a3b77d21f03ac280ca7db4d62e95277107604377c2267b397850e0e55e,registration,Late ballot
MWDN1Q48OYZM,2025E3,B02282,CandidateB,2025-09-20T09:18:00,reg_mokpieh4gh7io2ua,enc_l8i6nabuqm63g9b1,sig_pv4axl2hs4s5uy5r,bsgn_4cp29ijhi1fh5jxk,zkp_epkfuuyg8tb7y2qx,"share_shi42j9k329j597t,share_edamhs1dqys23p6h,share_dw5batzzuvqpa23i",submitted,False,tally_n1c2qo9bv8k1as7d,cd73c5c0e19581514703db792f167809dc08d40d0d8d0dd6e32ef25065552fa3,verification,No issue
G80M2KE6ZA0Q,2025E1,B02283,CandidateD,2025-09-20T13:46:00,reg_qru7d9717fc11zgs,enc_gao8to75e8bgw2br,sig_n1f6fn1pqmsdyi9q,bsgn_mi8v3e8ddww8c2mq,zkp_7grr3c6ixw4dcbw4,"share_waxmc3sqh8j8dcvb,share_k93xbhi4llcitnqy,share_05d6nbrwgzczu7z1",verified,False,tally_uue7gd4ka3brmnis,63601bfffb27ba374fab8704f5de324f4b0911865ed043e4bce1b35ee9819210,ballotsubmission,No issue
H9F9HOTNXB9Y,2025E1,B02284,CandidateC,2025-09-20T15:41:00,reg_d6h3s2er18z4pedv,enc_jgnekk9xbrroq58d,sig_ll8j6fvrocnugu01,bsgn_2aob80wdxas719nw,zkp_pj8bm956du5jgn1g,"share_65kvjmbfdp62suzg,share_2jp6j1iikdo1qoj8,share_ni9qvvm5iiahhyce",created,False,tally_f1xbiscroqqq3hk5,006faf922f43d169a374d32471288856ed2e0ad765d4758455c4cd56311a5922,registration,Manual review
SZ99GQBPLZL7,2025E2,B02285,CandidateB,2025-09-20T12:05:00,reg_kl27wvau176dzgfa,enc_xhl14feoa4vmk2rw,sig_q9b51hh1xrqx01d2,bsgn_hs6ryvah0w0eekx7,zkp_urov8iudhnycssf4,"share_pdq6th72f855z2ua,share_3ew7d0177qp5r6j1,share_69hixu2f6q28tect",verified,True,tally_6xtlwt27548bsw4g,8af0b898942f27ff549d0a9529acd3d65cfb3a4c9e51ea790f0eb8ed19e82b44,verification,OK
KOP351YG0QVA,2025E3,B02286,CandidateB,2025-09-20T09:45:00,reg_nltw13hovz36kw03,enc_51kqa0dyy1s6xdf0,sig_pkn0aezk4go5a2v1,bsgn_9xrttiwuybyrpvtk,zkp_msdxjh5uifiiyiun,"share_u4feso7kow22z83c,share_1br5l3unjbsy587k,share_sfaix59vnol4c9gh",created,False,tally_m996zvqrt5ijfpyt,b24cd67448c6b822cdb0692dbbd3732ebbd377fead918cc34c7c1214adc864f7,audit,OK
ZQ0SE6BCMDJC,2025E2,B02287,CandidateA,2025-09-20T09:32:00,reg_aa6ylatf5lust8l1,enc_1vnsbgp97j89arrx,sig_o4do0674wpopgewb,bsgn_9ke2twn8llk01lfr,zkp_4mmk5kow9pb3fuqy,"share_bekrvjnq4p99wodl,share_y63ptvfiyrmr1f1k,share_zsgy3w6qrlnkvul8",verified,True,tally_a0znkiva8rn62rec,5771c5846023d3b93a158e812f466cd978b1bb673b50e37c048b35da6d5318bc,audit,OK
37M1V3DJKM9S,2025E2,B02288,CandidateB,2025-09-20T09:14:00,reg_8zjp3tdi1c63mo4k,enc_b5ec0nengg2zt0b2,sig_6ml9u64pz3zw341l,bsgn_77dc5wsb40y524uz,zkp_2nkyj2zg67hvbutf,"share_ckt78hitcbmh4zqy,share_tfwd6f215hs6rw02,share_mzu9tf1f5wbgb4ba",submitted,True,tally_y3oel7u78jkv59qv,8792a3d1c9d65dc1d4c001eafbb0102d1235f523e3e210710604b9cd15e73250,registration,Manual review
LN3IZ0AQQHPA,2025E1,B02289,CandidateB,2025-09-20T13:45:00,reg_bumrlzu7z7yiutjc,enc_smimx6doh362wlwr,sig_iscu1xvjr007tzei,bsgn_3p4wgsqlwfgq6m1r,zkp_ik8vlpe4cgh6ubw8,"share_fsj0yiyfodun01n5,share_m4ih9qjfsi9n3v72,share_tax15q85o5g6631o",verified,True,tally_p99zdsbjzn11wpuv,509ec70229af27175eff73a8dd4d186fe83f8b183753fb1dabbb9b6648da53b8,tally,Manual review
R6OMN1YEWNPK,2025E2,B02290,CandidateC,2025-09-20T12:31:00,reg_b1z7r1h56oq77e7g,enc_7zyeekdeknnmr0j0,sig_xhduwmopqzbbz6wv,bsgn_ukatec418ak8vrme,zkp_nxk1pewhp4e4zish,"share_72cveev6cf8pumbr,share_1l0kpns0fpr1cppx,share_pkt7t9n4j9ez9drz",invalid,True,tally_0x8y4emru7xwysnr,69bc274097acf0db7b352250486468269c0f84e6b40b4eeebb972c0288334d41,tally,Manual review
AQJFATK9B1Y3,2025E1,B02291,CandidateA,2025-09-20T14:23:00,reg_oe4z2hy2buosfhdo,enc_9u0580und1dl4qrf,sig_p8p4dye2jkgmcog1,bsgn_w5viyf8m6qgs2rqt,zkp_pgb0qvt491swjcaj,"share_038igygogsm8bjky,share_tjfxspr0ep7yuq5s,share_nlfitnjj0e0g2vkh",submitted,False,tally_zp8y8shvnj4tc3w4,960a7172b4f3c6c1ccfc73e7477cde7e23e3639482db5424b74c796a0e0c55aa,registration,No issue
AO1WUA5GUWN3,2025E1,B02292,CandidateC,2025-09-20T13:18:00,reg_3qly3899digi2lu6,enc_0uh115g5dp3b4i6b,sig_njbtjnmmeq8t0vn3,bsgn_szropw9nq8g56nnz,zkp_m30ktv2u0rx3zhmh,"share_obirppqjena871b3,share_se2d6f12rnznuez8,share_7m0d5pzyr4308x31",created,False,tally_v1x08n0v648n0yuy,cc9144ec8a3ba5f75726f9348eba46f5efbba7c7ed18026b12ce2061c40b0e96,ballotsubmission,Late ballot
CC0G041DM54U,2025E2,B02293,CandidateD,2025-09-20T14:22:00,reg_4aecp6qckjuiq4g9,enc_8q8lnsmchv88tum0,sig_7xp9v60uvg7l3l0e,bsgn_ieph26l0atl3i9fy,zkp_h3fg0pr5fcc31i8n,"share_0nxobrwb3ia5mhm2,share_wxn6ep8tniev14ln,share_y2cybj8clz1neqyt",created,False,tally_oiiwcedgrmdw6ulz,255c513e22c0c5d165c6f3615bd23b104946bc3245048f40076b8e5df1a90acd,registration,Manual review
8NXY6UG9BQ4G,2025E3,B02294,CandidateE,2025-09-20T11:34:00,reg_kybzod9htjfmsimy,enc_6rnd18cgkljnggqc,sig_f1nmh1qg1o8bu2h6,bsgn_25tnezszkdcem0xd,zkp_ygalpgn8yu29e1s8,"share_he5xtdtvvu524g8l,share_7ie5ypbzoqfmxnxv,share_2osz3grio695jllx",verified,True,tally_vhay7y4ujot4cp8j,802ea315b9a1c01dd01f13d7d3b8656d8c5703ccb4523796f008508dff38b04c,verification,No issue
F7MOD7I7TPZC,2025E2,B02295,CandidateC,2025-09-20T09:34:00,reg_pils7sh4dw20uzd2,enc_2nxss181afldczzc,sig_rou15h51jd556vwc,bsgn_f8gqir9zic9lut1k,zkp_mbg8lvme28ahqjn8,"share_sdr61q812fvvclb5,share_pg96c1f2ppinp3mz,share_80b5o37k64y1zh1l",submitted,False,tally_l2tlt9rllw2i0cbq,8f686503ae7d62723149e7c7740beb156241197d588e2c965633516622efcca3,registration,Late ballot
QFBCFTJJOFC0,2025E3,B02296,CandidateE,2025-09-20T08:19:00,reg_gbj99bl3lgm68p2a,enc_7y1gu5tj5bcgvydy,sig_dcmwaxz9p4j13eha,bsgn_opxwda1ehz5pa9cz,zkp_j63roi8y3pdmznpe,"share_u5n82n1btcvz2uz9,share_qnllyq5o3ifpkhnb,share_dmxo3xq5ujmemog5",created,False,tally_nz2g0duo8hx06yej,44055b7ac588a0309e11361b7340155bcece9d42e558183cacf4ff12e4564a8c,ballotsubmission,No issue
BXM1XI2SFTZ1,2025E2,B02297,CandidateD,2025-09-20T15:07:00,reg_qn9gxqty5pckqnm7,enc_o4pxb7b3vytia3pn,sig_by870tmlx6ulq782,bsgn_c8pgvzsd3iul6wzz,zkp_i6bt9kq9p5r2v4r7,"share_lmof2f2tv5heoq1o,share_cp03hfppwr8lqent,share_5cle9ev6c4g54r9i",verified,True,tally_f0ev1la8b72l1u2h,8ca9da345903949fca4561cc8fa82dc08a4862b70f898add4a591038ed009414,verification,Manual review
WSXGADJDLCN6,2025E3,B02298,CandidateE,2025-09-20T15:22:00,reg_f0we4ssgb6mjoys3,enc_kxha1lbxki20gjyf,sig_pbehfny4qrvea4ct,bsgn_5h6s5jjywuulfa9v,zkp_vj8oncvl6o74bphi,"share_axjfe2wgch22jvas,share_sdrqmyalfffmw1l7,share_41clsvaj55zkyzra",invalid,False,tally_kv8sgq3h1tcih76y,f7a3ee22c1a4f4c071c334bb70ce0570b1db38f7be530ec743535bde57210021,tally,No issue
3G4JM151EFSD,2025E2,B02299,CandidateA,2025-09-20T11:31:00,reg_8k32kxq3cq9xmzvn,enc_039du53evutiyyt9,sig_1bhvqsn5lwrqaen5,bsgn_jmcyup0aq930x5q2,zkp_bpdignr0d5ssqp9o,"share_cdws7j86bi57ad5u,share_7ui3uodr2wimod85,share_abi4gdmk1bjavmuf",submitted,False,tally_gfdetor364aahe7s,388d9fa698ea9a7857a9882af1939123fc6a2e65900b8b2c08bac4a4c3f5af12,verification,Manual review
UL9HXZB9WWUT,2025E2,B02300,CandidateA,2025-09-20T10:10:00,reg_zyrnque7pyu7iyxz,enc_kcbu062zrg3oebj8,sig_o05b08yzt7asv2tx,bsgn_fvdg7x8jrrvn812n,zkp_8d8962j2g0g4b7do,"share_9tbq65507aqmtqpe,share_te5z1cgof4diz5ag,share_eobrkxfkvgzxqomx",verified,False,tally_ztdd447h7tlinayu,d049410eaa088968ae7e38150858572cad5fec46006da4d4c033911a4e8ea737,tally,Manual review
L469LO2K3WTP,2025E3,B02301,CandidateC,2025-09-20T15:07:00,reg_ksv1a4qaz9pu7e4i,enc_j277o8nui1wrjpxl,sig_tcbzv56qckc0jc96,bsgn_9fu5cr8v41tz8bcg,zkp_h4tgk4g1vj9smmbo,"share_mwrb0595jbb8bbsd,share_6qb8tjsd8h09zc8o,share_7efhpevmrn36b4my",submitted,False,tally_vxymekax8q1rr23h,60a354ae27f2be09e70daab0aacb7f39b8923b2657d7af7a5b3bffd6183c44f2,audit,No issue
KEWCWOZV5Z69,2025E1,B02302,CandidateC,2025-09-20T17:37:00,reg_0fi0j7egu5ro193b,enc_p9f8spvwr773yvy9,sig_fj1odpmlfetxazjt,bsgn_e6p0o3by8ujmw6bx,zkp_05ohe1il772gz5kf,"share_3sokbn7k0rjnxqx8,share_ja81e4bmclftrbo4,share_b8cvkn5fb39strnk",invalid,False,tally_z5m1koboqk0aza6r,e1bb682dfc7f1ce1e5424a70b412ba5d0dd0b12ba6050444da6e5937bdc92a25,registration,No issue
35Q1GZ7TSWBL,2025E3,B02303,CandidateE,2025-09-20T08:48:00,reg_qyd01jb8bvy18b4v,enc_9yo3issc84qbqlkg,sig_rks1prbkz0i0k29f,bsgn_c446rosy4xsxo1eu,zkp_3h9wbndn3074vjku,"share_fvdexaj6lhu1jgm3,share_aocet3ixddp2nxxf,share_1fk1qd5whxlumn7u",created,True,tally_vhyq52tzjyqv4i6u,a3eafb07897c693d5fce8a53d2967554a5c19eba0ed87e674d7dda4f0a9056e1,verification,No issue
F5KGR0KLN764,2025E3,B02304,CandidateD,2025-09-20T11:42:00,reg_hwf6zqyyzgxnutm4,enc_chjvk1ciyhf9gxlk,sig_xw7pk50zg6exxps1,bsgn_zb0bble6vk8slvzy,zkp_8cdzcefk60j1s6cl,"share_bqdn6c5trbfnourx,share_uy819b40diqyk863,share_ccenpg241pwycjj0",verified,True,tally_mwty2s1mdad3vu24,cc1612032cddd1005539d7e2292eb400664800885c67dfbe28afff3be906ccbe,verification,OK
E69EXZKLVA84,2025E2,B02305,CandidateC,2025-09-20T08:02:00,reg_cpztlw2u68yi7re0,enc_jppl85cfeph2wy19,sig_ckmrc84g7cyu0b8a,bsgn_t8drfoc273ab6dah,zkp_tbhlod5gtz78w6pm,"share_albqa4wej08qxhmr,share_cuheazptqt2yh6p1,share_sd7hv6j80ui1sr9z",verified,False,tally_yucvzx72eydu0apm,6bd82430c21befece505cedf4df848663c3208cfe86134d29bc95c037874d3a5,tally,No issue
0HC9SY0DZAXU,2025E2,B02306,CandidateC,2025-09-20T15:25:00,reg_pz8dfthjado5vvx9,enc_og72m3gj2ufzpdd7,sig_lagc0oxis14j4zl7,bsgn_bh2ggvno7jl9n19e,zkp_juuhl5wirmyjl7dr,"share_1kk7tzs8ebixspzz,share_r6ud26bak8zaew71,share_yt8nletcf36tnhpc",submitted,False,tally_2lgfyttweet0pkpi,f86a71e0f76bc4bbad2d6c8d33b1b479d9b09ebcf74a661d06ba1765d09f21ab,verification,Manual review
G1K0574UJUQQ,2025E1,B02307,CandidateD,2025-09-20T11:34:00,reg_dowbb6xduvifxqma,enc_qb94qpwqqg1a90sb,sig_k7n8dacbtididsy5,bsgn_bx17ljdpeefc2ozu,zkp_qz84cjylh29knlk0,"share_7jw8jwh15uo14md4,share_e0yl71xutzop08nh,share_te3qmex05wku73t2",verified,False,tally_2lmmb90k9jy2o9hv,6554e8d046f907a16b9539b26d6a5df3400faf0b6e41da63b8fb447c6998c1f4,registration,Manual review
5AUG4NAY651S,2025E3,B02308,CandidateE,2025-09-20T16:08:00,reg_0tfyq33cyckbdq3j,enc_c0hgw0me1r9xz3px,sig_jebzc081fi4fwybs,bsgn_js9h6aa6798i892g,zkp_8alsj00u1yfgqmq5,"share_ebidh4jbfqdto1bp,share_86z5sjljku3oeopr,share_jneh9svlhpd5c7go",submitted,True,tally_ikejjcdb7kpe68wo,2c1f8a0d4936476c6879c88973cb9d72da4b1df0b6b8904f03864e7f81575a23,audit,Late ballot
JLCKTUVEZ19U,2025E3,B02309,CandidateE,2025-09-20T17:36:00,reg_wjmji1qfwu3pcvka,enc_nbs36tdtz5nus1zo,sig_do3f1k4m1dq0gjt2,bsgn_ddkqp5r0e04kwcdy,zkp_k7crj0buxgauxlpe,"share_0qijti2llwahkcl2,share_ftxoulcepso9hr46,share_zoef9v6a30wtjaq2",created,False,tally_0g5jthdvi31aq0qu,38d58351b3e54b3694438158c503fbd37712441ca6cfa3c338a102f2becf48fb,audit,Late ballot
JCV8MLEP9BME,2025E1,B02310,CandidateE,2025-09-20T08:10:00,reg_7fhvojn16ve0ybhu,enc_r0tq1zhdv287bfre,sig_ar6tmtngayr9l126,bsgn_8thtoenvfo5bj123,zkp_dt1ty0oyrvydb7sw,"share_d0nd251x1dv7b2xb,share_g3ccqqaz4t572zx6,share_99ay3p3apppiq2m3",submitted,True,tally_7uwo22li402y55dj,079b5a062da418346f0ac71881cc325ab0f97615b876e24b905beaebd0ed326f,tally,Late ballot
J2QA4QXZBLR6,2025E2,B02311,CandidateC,2025-09-20T10:36:00,reg_8fxl3emhfy1shmcw,enc_k5tgn7ohbkndv12g,sig_lwtmcsud9z0w5o7w,bsgn_3j64jm1yjvqzj98j,zkp_wcgilkctpd3ygknw,"share_mkrjyxxnv0rjtgjt,share_ebit42xn21uutqw9,share_34tnm9lqvddbmnwm",verified,True,tally_7vqf0smzolwazdhj,d352524b2f8dee884e83f015a4df7e4c7908bee5f5c25fa11416d89f6978f5e4,ballotsubmission,Late ballot
FOLGYTBSHINV,2025E1,B02312,CandidateD,2025-09-20T13:18:00,reg_gq6knrlewqv4tgzb,enc_r9m7pvfn36cq7klc,sig_pelsoqiic5xnbuey,bsgn_kkk090zklhyi6ibq,zkp_kcqi5wpxvbz4dktr,"share_py9lrmw5gdkn3hai,share_1ukdatmucopvb34d,share_ohp4g145vrcmm1b5",invalid,True,tally_753t07ioal2qcsnk,8d2d47e5147c2897d81dc897caf882f8c22aa14ddf7ace33fb6c3528fb4bb20e,registration,Manual review
9M4UHYMVHIVT,2025E1,B02313,CandidateA,2025-09-20T15:11:00,reg_pnbyv44mkqgp32pd,enc_jwczasydo7t5bt2a,sig_7yjulm8juz91vbfh,bsgn_iifk949p664mvow8,zkp_rp3yu5hunuho0z5m,"share_v4x26mwlu7b7a648,share_uuubnxvg7tqij0oq,share_24eulwzjdnrsiff5",created,True,tally_la7hp335p59e2lox,30d18568a286236451aed51c0bb441ed744efc26a3644c487063b50072cd8549,verification,No issue
Y8EMZSHOWG9Q,2025E2,B02314,CandidateD,2025-09-20T13:01:00,reg_twmg8cniwdb3xzez,enc_q66h44x9w5op3npy,sig_y876wchy45dp4tf7,bsgn_m0urxu5b783cvnra,zkp_9pku3rdztgu1g19u,"share_zwk6bbdprgfr7fep,share_hh2et5r9qtdixcyh,share_wkht2i5i4znhtq4a",submitted,False,tally_nh00i9iwcgcb6g5q,c46b52fcee2e502e5392b99c0173707d7a2c589e744f8e2dbf0828ae365bf58b,verification,Late ballot
GDFS650E679N,2025E1,B02315,CandidateC,2025-09-20T14:09:00,reg_plv37yjpouvprvj2,enc_csjwtpxmzyhydfzv,sig_uu169imm0iwzytsr,bsgn_mf9xgfhsvu20mvyb,zkp_zq1vkw1xa7dwrll1,"share_mx4myf92raricnx2,share_dedrio4tfw30jp5q,share_hvhxjy5ds5pkmo99",created,True,tally_9i7dsitr20thhkrm,7083b9e8009e8ab1df7527da79bc12d0e6fae8faa0e875ea1d10a492d9f936f0,tally,OK
RIWJUSWVYASN,2025E2,B02316,CandidateA,2025-09-20T11:56:00,reg_gsxc2gqytlr87cro,enc_v39fbuzqyzgjg73l,sig_19f2tc19wevpk79e,bsgn_xeagfio1asabbfk3,zkp_2m36umfrfsk6lbm5,"share_i41cs4kql9zblgno,share_9uqs4f6196nwvtgg,share_3xu6rxe3ee4tkown",verified,True,tally_0nh9snc3ptkely32,ef812b081e4682d6f2ab0302c07d9d886bdd4eb84924eae4e1eae503a3a4273c,tally,Late ballot
9PFRS8CZF98Z,2025E3,B02317,CandidateE,2025-09-20T16:52:00,reg_mma4dq29jhvykym3,enc_34alp95mosr5gw09,sig_m2kwh319lblda610,bsgn_v964mzf12qbfr776,zkp_ixv0kf07u1ynwz1c,"share_crg6go44dnh6bisb,share_c9icl3zzgl9cr0ff,share_fdzmnl9c5j00pyp8",created,False,tally_cbgtqvb6gal9wpt2,47c0cf48a7e313de69397554f99d5f8a5f001d7b2941f9d5ab1a07dff1efe50e,tally,OK
4RNPJK29APPF,2025E2,B02318,CandidateC,2025-09-20T14:04:00,reg_u3d31bdrzcd55h27,enc_o5f41bs280ru712t,sig_fmmf8r3gaeri7tpz,bsgn_z83al9fajn0bwmle,zkp_dhwls7vezq7hs8x5,"share_72r0gcpsj01dgy2g,share_lkbuowl0itpvxrjz,share_nkxttl7g0mwk0osg",submitted,False,tally_k2ypr0ck3gx7hpw8,d36e56f2dc18db51c4bc5158ce189850122771b54e2c34a47b342fbfd1eda214,tally,Manual review
15BELL4WEIXJ,2025E1,B02319,CandidateA,2025-09-20T12:56:00,reg_tre3emvo4hqd8rm2,enc_rnokh07mhydh00sx,sig_nvl5k3e1qnof7xmw,bsgn_zr9cv0tk8bj50528,zkp_9zt5c3nnch8md3ly,"share_rxi4cm7o16paxadp,share_2kga78w5n0bgq2j0,share_jl9qzjgbl7t3oe97",created,False,tally_pranvtzfljvk44px,40e453c9546cff68783dc530aabb5a56e6c445fac2ec0da5a620e1a119afe129,audit,Manual review
DDFNTCI8PN6J,2025E3,B02320,CandidateE,2025-09-20T15:56:00,reg_ix9onum4ays69twh,enc_rr4345abb4jbqxm8,sig_1avleeh9qydl32q7,bsgn_w6z2t4dj2c0ryrgm,zkp_x0zd28pddgafgwdp,"share_hf4kr50gj8tmay50,share_4ml98ofg0wfbs6fs,share_r3lb0ds51x85klso",invalid,True,tally_x5me1f4a9ffuoh98,26a6351e4054f725bebb8980c84c8b338668234b22e9c5c25e1dc8b32832c638,verification,No issue
P5HR0TCULF25,2025E2,B02321,CandidateD,2025-09-20T17:15:00,reg_iqjsdvj8j8trh0n5,enc_2l3kcx7253u2auo6,sig_7wui1q8u1onx4cqt,bsgn_l17dyykud2k37v2o,zkp_np265n7xxeqfixs2,"share_qap8iof0ufh01i1v,share_rwblylye3soarvty,share_h5veim54di862gcf",created,True,tally_dw4p0do8bf9vx3ad,b4869cf40366ba8a88ac5dea9cc5f7debdfc3428e0ed277d08e6f894690680e6,registration,OK
POMB9EDJ26DY,2025E2,B02322,CandidateE,2025-09-20T16:15:00,reg_57tml11tnr2331gd,enc_f6pahbv970u91x84,sig_7lgcvi8166w73gul,bsgn_2pp6ypv1b285jhav,zkp_hrwa7539i7u2cp1w,"share_0sh1k9k2v7bdm1gs,share_d303jyjoe9ht5td6,share_nco136ohoftpt1k3",verified,True,tally_yk18nu6e79ac1o7s,bb25ed4698a85804fef4dd3977f51c4a1124968793be915c07cc831c60fe18e4,audit,OK
EPB21LG6HQ42,2025E1,B02323,CandidateC,2025-09-20T11:15:00,reg_xfj2le8a9c1qdaj9,enc_n6hxx0pxwz00ao7p,sig_jjjp18ce0ylnpb7z,bsgn_e943wkny39lrtw6m,zkp_bgseeum4acmv0fzx,"share_zvpmb68tijevhua4,share_68w1niqi8l9dgar3,share_4h6afl5r89kwjzz3",created,False,tally_ppr594qsh1vyh8hi,93a17942aa1f3c6941f82261ab53bc84728eb97c19ec0accf2b6622ee3152e84,tally,Late ballot
4N94X5BV0I9X,2025E3,B02324,CandidateB,2025-09-20T15:53:00,reg_fiux8kzi9ck0wwvs,enc_e5gqy54ey9i2yd7i,sig_lpc0rrk324yxz0i1,bsgn_9vw5itgvb8qadao1,zkp_wgkvtg9fttsv7s6r,"share_y66881iz5wx77mqi,share_f9q1w9gx67ngp3as,share_t56iu1brkhgss9g4",invalid,True,tally_6r9zuapxo9k35qel,a57473232bceefa5ae073efe8ed3207ff20b24dd2f8b84a40f4818f39cfab6a2,verification,OK
0SBJV1397I9S,2025E1,B02325,CandidateD,2025-09-20T11:00:00,reg_t5cabctrsae4shnx,enc_8f0whmofn9trjt5c,sig_xqbgk4mafc6jfo6k,bsgn_byvb41dfvdn3tamj,zkp_o41bi8ee1ixxczqy,"share_9rm5xv8nywp87qmj,share_qudfjszhev6z3vbf,share_cy2wamfii3iav611",verified,False,tally_0gp86y9qe32h0mcw,07d5210b1400c8f59b57b32ef9662ccdad35a1b1afeb01c4ccdf55b3139112e4,tally,Late ballot
8NK6M5POALF7,2025E3,B02326,CandidateB,2025-09-20T17:39:00,reg_xku16r0e17g4kum5,enc_7hjqmx2azi53gbn2,sig_fhr4mnm1wezkdaec,bsgn_c4gv8o9huteezr1i,zkp_btqqzmzxgrt0jwj8,"share_e4mvzmhpb1zl8jjp,share_yx1uung7wdlguf2c,share_lpctbqo59egbvrn0",invalid,False,tally_onny66l00bbnsa1t,c22c85b4500341c7df929d8e8cf0439e72402911f31c7019883f2508ec003be2,audit,No issue
0KLH1O18LGRM,2025E2,B02327,CandidateE,2025-09-20T08:01:00,reg_9ibi7u7ifqwyevd0,enc_zlkqet6hvn6tz0j7,sig_qvu28p4ujluivj7e,bsgn_87q3zo0tcyb3hc5d,zkp_tqnzcbp64840fpry,"share_gxmaalw3by181skc,share_bcift9eqq3x45t6e,share_cahzuubvszod5jw1",submitted,False,tally_hxwv4mz4u1nrfqhq,ceb63344788de8b13481bfd3e9062a4d2e4562594271e7db8213865cbf8a1ed8,tally,Manual review
UO0HKFYISHXD,2025E2,B02328,CandidateC,2025-09-20T10:49:00,reg_fd8ava71kkneh1ox,enc_frzwo08278vtyhyg,sig_s75wij3j1afbb9mc,bsgn_0xac7x90ddrwve2k,zkp_6zuz6pmzmbhzv0nc,"share_57809jc0ezjskcvl,share_b8lfekn5xbsj9l2f,share_q03unubcl9ad84ni",invalid,True,tally_kohdgpr93gio5czp,6e866f4fa193e0032efc83fac9ecad2c879e73409ab93ff29fcec72e20419efe,audit,Manual review
4J6RXZWD2EGY,2025E2,B02329,CandidateD,2025-09-20T08:56:00,reg_6usoszidf6he11lf,enc_as7b232r0fgoh6jq,sig_0yvgetdabzpz8vbk,bsgn_bevepr1qzz3nzn8k,zkp_33y3hmclpf1be3mi,"share_85a66d1o8diz9hyx,share_nunk6qyvrw52fgf4,share_bsx7edmgzcnljh3o",invalid,False,tally_8r85ktggsul2rocd,d9a1d01a67f54513bd6f1459d7f3120ff28bd0d168101aa04359ab8068124cf4,verification,Late ballot
HQ47X8VG0TGC,2025E1,B02330,CandidateE,2025-09-20T17:32:00,reg_2iaajia3dwzm7ta3,enc_k08nmrfbow4wdywh,sig_u2my446vrocoadl9,bsgn_5fduae1p78t5jxyd,zkp_tf5jojxycoqpl4ti,"share_w13sd2q8z6acg77x,share_azwj9iu4orzfs50n,share_isjza995sr5vuamx",invalid,True,tally_mgywse5k2dyhm1aw,07edb10a7fa5e311ca199743004893fca82959030f028e3c11549216a9aa7770,ballotsubmission,Manual review
WPK3G3UDGBCY,2025E2,B02331,CandidateC,2025-09-20T16:19:00,reg_zkeah220hcvhe8qy,enc_gr7n6y7y1m8dkt3q,sig_vyhju4pwxdtumupt,bsgn_kqiu9x49ogpah76w,zkp_xycs6e6gom6leukj,"share_jh82akwrwkbchqp6,share_z3kqwskv4fevvosq,share_pqlr45c3iatvg7aj",submitted,False,tally_u35cxmwg6lq1p6lm,6f4321f4097e4dd453217b5de965fe5a2be4700c69da6e4c94e39cce01f1436a,ballotsubmission,Late ballot
ICESAGTSB70Y,2025E1,B02332,CandidateD,2025-09-20T08:27:00,reg_you7ke1tzl7qjy9y,enc_op3aez9xlzneeyxa,sig_r3gvmb1b1wu8b1d7,bsgn_qwu6z8roa22rmzui,zkp_k66urag82n821d2k,"share_l4gsa7hkha4bioor,share_7grknpoek96pxywu,share_twfp3auac679h7pq",invalid,False,tally_65fqgqde9yhhgp94,e63a12f5f457fb8919c6c309b5659eb8be6656c605322e7eb73f2a9453998866,registration,No issue
